time,latitude,longitude,depth,mag
2020-09-22T05:34:38.060Z,33.636,-116.7041667,14.33,0.91
2020-09-22T05:29:55.560Z,33.806,-116.9468333,7.69,0.6
2020-09-22T05:29:26.380Z,35.8811667,-117.6786667,5.7,0.26
2020-09-22T05:28:19.298Z,62.1716,-151.3263,81.7,1.3
2020-09-22T05:26:23.850Z,36.61333333,-98.477,7.78,0.95
2020-09-22T05:15:45.469Z,53.9607,-164.6517,47.2,3.6
2020-09-22T05:15:13.479Z,61.5871,-149.9661,48.8,1.3
2020-09-22T05:13:54.570Z,44.9311667,-111.5206667,5.57,1.2
2020-09-22T05:08:41.130Z,64.9021,-148.8903,11,0.5
2020-09-22T05:03:48.560Z,17.9343,-67.0883,10,2.61
2020-09-22T05:02:41.490Z,37.6335,-118.9231667,5.8,0.78
2020-09-22T05:00:11.970Z,34.089,-116.8046667,7.16,1.15
2020-09-22T04:52:43.514Z,64.6607,-149.1062,14.8,0.9
2020-09-22T04:43:30.680Z,36.5173333,-81.0925,0.16,-0.66
2020-09-22T04:43:07.750Z,33.5933333,-116.8048333,7.12,0.07
2020-09-22T04:39:37.520Z,38.8323333,-122.808,1.77,1.09
2020-09-22T04:31:00.664Z,63.1042,-151.4864,8.5,1.2
2020-09-22T04:29:30.651Z,-7.6012,127.7348,129.86,4.1
2020-09-22T04:26:28.402Z,39.0347,-119.3496,10.5,0.1
2020-09-22T04:26:14.107Z,60.5661,-152.2057,14.3,1.3
2020-09-22T04:24:34.185Z,-5.2018,127.6245,54.4,4.1
2020-09-22T04:20:12.230Z,33.4905,-116.828,1.81,0.26
2020-09-22T04:18:34.616Z,60.4086,-147.7102,10.8,2.5
2020-09-22T04:13:19.264Z,63.4537,-151.286,7.3,1
2020-09-22T04:09:46.660Z,59.9087,-139.5725,0,1.7
2020-09-22T04:03:51.120Z,19.21666718,-155.3776703,28.93000031,1.79999995
2020-09-22T04:02:12.742Z,18.3353,147.1814,43.07,4.3
2020-09-22T03:59:44.230Z,35.8228333,-117.6616667,6.1,0.61
2020-09-22T03:59:01.962Z,61.2216,-147.669,0,1.4
2020-09-22T03:57:56.370Z,35.904,-117.7371667,10.4,0.55
2020-09-22T03:50:47.320Z,36.6116667,-117.8473333,2.19,2.15
2020-09-22T03:49:30.716Z,61.3805,-150.0762,40.1,1.3
2020-09-22T03:46:51.500Z,35.7041,77.8313,62.17,4.1
2020-09-22T03:46:49.500Z,36.28883333,-96.7035,3.73,0.94
2020-09-22T03:44:55.340Z,33.5936667,-116.8081667,6.53,0.44
2020-09-22T03:44:51.780Z,38.7756653,-122.7148361,2.05,0.65
2020-09-22T03:43:39.243Z,39.4614,-119.4597,11.3,0.1
2020-09-22T03:37:41.320Z,33.207,-115.9865,7.11,0.87
2020-09-22T03:33:39.620Z,-16.4483,-174.0726,77.01,4.4
2020-09-22T03:33:22.680Z,35.9693333,-117.5095,4.78,0.6
2020-09-22T03:24:27.360Z,33.019,-116.6665,9.79,0.57
2020-09-22T03:24:08.530Z,46.8758333,-112.52,9.41,-0.46
2020-09-22T03:23:03.545Z,66.463,-147.8668,18.6,0.8
2020-09-22T03:22:51.337Z,62.9885,-151.0071,114.1,1.6
2020-09-22T03:22:33.590Z,38.833168,-122.8180008,1.51,0.56
2020-09-22T03:21:11.810Z,38.8318333,-122.8185,1.55,0.07
2020-09-22T03:16:45.920Z,37.6405,-118.9273333,5.8,0.37
2020-09-22T03:12:16.300Z,38.2348,-117.7895,5.2,1.7
2020-09-22T03:05:11.453Z,63.163,-148.6547,3.7,0.7
2020-09-22T03:04:36.080Z,35.6751667,-117.5471667,7.39,1.1
2020-09-22T02:58:06.675Z,65.0746,-145.9103,8.7,0.9
2020-09-22T02:52:19.660Z,46.59416667,-121.6128333,-1.51,1.22
2020-09-22T02:47:50.290Z,37.6353333,-118.9191667,5.57,0.57
2020-09-22T02:41:18.740Z,37.6363333,-118.9255,3.42,-0.05
2020-09-22T02:38:58.900Z,35.8983333,-117.6843333,4.11,1.14
2020-09-22T02:34:26.660Z,38.824,-122.8101667,1.22,0.08
2020-09-22T02:33:36.910Z,35.8601667,-117.6778333,8.14,0.7
2020-09-22T02:29:34.659Z,36.27683333,-97.49866667,5,0.95
2020-09-22T02:27:37.127Z,61.8561,-150.7515,67.6,1.4
2020-09-22T02:26:27.149Z,36.481,-98.72716667,8.88,0.53
2020-09-22T02:23:09.090Z,38.8400002,-122.8216629,2.09,0.57
2020-09-22T02:14:57.140Z,33.6913333,-116.6951667,16.24,0.58
2020-09-22T02:13:46.950Z,35.8738333,-117.6793333,5.8,0.96
2020-09-22T02:11:37.030Z,35.5838333,-117.4356667,8.35,-0.2
2020-09-22T02:07:20.200Z,35.6236667,-117.497,8.88,0.18
2020-09-22T01:58:23.852Z,62.7923,-143.2816,11.6,1
2020-09-22T01:56:11.699Z,36.27783333,-97.497,5.98,1.09
2020-09-22T01:50:14.023Z,13.2339,143.8867,10,4.2
2020-09-22T01:49:13.370Z,38.7869987,-122.7693329,1.72,0.67
2020-09-22T01:45:36.280Z,35.6721667,-117.5168333,10.14,0.84
2020-09-22T01:40:44.870Z,34.3241667,-118.4901667,8.67,1.34
2020-09-22T01:39:24.770Z,-8.5698,111.078,93.03,4.3
2020-09-22T01:38:14.957Z,61.3075,-152.2482,5.2,0.8
2020-09-22T01:36:30.080Z,37.6393333,-118.9273333,5.2,0.35
2020-09-22T01:36:12.700Z,17.868,-66.8926,12,2.55
2020-09-22T01:34:51.830Z,37.6206667,-118.9238333,7.08,0.86
2020-09-22T01:34:50.324Z,51.7099,-176.9862,87.79,3.3
2020-09-22T01:29:29.980Z,37.637,-118.9215,5.77,1.2
2020-09-22T01:23:27.960Z,37.6328333,-118.9221667,5.37,0.83
2020-09-22T01:21:13.369Z,52.9706,-167.5884,66.64,3.3
2020-09-22T01:19:23.586Z,61.4629,-151.6268,73.7,1.4
2020-09-22T01:19:04.256Z,-6.8396,129.3703,174.38,5
2020-09-22T01:18:22.560Z,35.9033333,-117.724,6.17,0.76
2020-09-22T01:17:42.520Z,33.6686667,-116.7453333,14.45,0.9
2020-09-22T01:17:16.190Z,33.6578333,-116.7451667,13.79,0.48
2020-09-22T01:14:55.210Z,37.6353333,-118.9231667,5.5,2.99
2020-09-22T01:13:40.720Z,37.634,-118.923,5.63,2.64
2020-09-22T01:12:54.160Z,46.605,-119.8648333,6.13,0.63
2020-09-22T01:11:25.690Z,40.3315,-111.4333333,8.02,0.96
2020-09-22T01:10:39.530Z,17.8725,-66.8515,12,2.39
2020-09-22T00:46:24.510Z,38.7941666,-122.8016663,3.57,0.55
2020-09-22T00:42:11.960Z,35.8961667,-117.685,4.15,1.3
2020-09-22T00:38:42.590Z,37.5911667,-118.924,7.86,0.71
2020-09-22T00:37:51.680Z,45.8566,16.0106,10,2.2
2020-09-22T00:30:58.710Z,19.16016579,-155.4686737,32.72000122,2.25
2020-09-22T00:30:07.510Z,36.501,-89.5771667,5.29,2.57
2020-09-22T00:26:39.926Z,12.655,144.0725,10,4.5
2020-09-22T00:22:30.840Z,45.30883333,-121.6843333,6.64,0.51
2020-09-22T00:21:53.691Z,12.7624,143.9645,10,4.9
2020-09-22T00:19:40.920Z,19.32799911,-155.2806702,28.80999947,1.86
2020-09-22T00:19:35.880Z,19.47683333,-155.543,2.68,0.81
2020-09-22T00:14:07.424Z,67.1534,-146.224,24.3,0.6
2020-09-22T00:00:25.220Z,52.9644,-167.5092,57,2.7
2020-09-21T23:56:30.140Z,63.079,-150.9236,123.7,1.4
2020-09-21T23:51:23.000Z,38.8250008,-122.7978363,2.8,0.83
2020-09-21T23:51:05.900Z,17.8858,-66.8978,13,2.67
2020-09-21T23:43:51.690Z,33.0243333,-115.9966667,10.27,1.16
2020-09-21T23:42:54.355Z,-62.3103,-58.2665,10,4.5
2020-09-21T23:41:27.480Z,36.27816667,-97.49933333,6.62,2.13
2020-09-21T23:38:35.350Z,45.332,-121.6863333,6.46,0.09
2020-09-21T23:35:25.910Z,35.775,-117.6131667,11.19,0.59
2020-09-21T23:33:12.984Z,67.342,-156.1781,1.9,1.2
2020-09-21T23:28:36.964Z,61.2214,-150.4879,42.6,1.1
2020-09-21T23:28:26.200Z,35.0323333,-117.6776667,-0.82,1.97
2020-09-21T23:27:11.140Z,33.59,-116.8086667,6.51,1.13
2020-09-21T23:24:23.320Z,37.642,-118.922,6.75,0.55
2020-09-21T23:22:31.040Z,17.9481,-67.0801,11,3.08
2020-09-21T23:19:50.200Z,35.8901667,-117.6963333,4.19,-0.47
2020-09-21T23:17:29.110Z,35.3618333,-117.7745,3.46,1.1
2020-09-21T23:10:35.440Z,39.0652,-118.3908,2.9,1.5
2020-09-21T23:07:01.990Z,37.0631667,-112.8683333,21.2,0.81
2020-09-21T23:06:12.580Z,17.9673,-66.8393,11,2.12
2020-09-21T23:02:14.280Z,41.8466667,-112.3148333,5.2,0.77
2020-09-21T22:57:45.123Z,58.5469,-141.5336,10,2.6
2020-09-21T22:56:41.490Z,62.0994,-151.0374,68.8,1.4
2020-09-21T22:45:21.123Z,62.6675,-149.9234,61.1,1.3
2020-09-21T22:34:57.679Z,50.4849,-174.4534,10,2.8
2020-09-21T22:28:19.080Z,38.1742,-117.942,8.8,1.2
2020-09-21T22:25:06.210Z,35.904,-117.7226667,5.48,0.72
2020-09-21T22:20:37.010Z,33.5898333,-116.6221667,12.52,0.35
2020-09-21T22:20:22.278Z,63.2324,-148.4865,4,0.7
2020-09-21T22:11:30.580Z,36.1325,-117.864,4.95,0.88
2020-09-21T22:08:46.130Z,36.2265,-120.802,7.49,0.93
2020-09-21T22:04:49.910Z,45.32866667,-121.689,6.59,0.35
2020-09-21T22:03:18.070Z,17.878,-66.8926,11,3.4
2020-09-21T22:01:18.890Z,38.8268333,-122.7976667,1.53,0.05
2020-09-21T21:58:27.950Z,47.79333333,-122.7208333,11.75,1.45
2020-09-21T21:56:28.226Z,61.9541,-150.4721,54.2,1.7
2020-09-21T21:54:38.730Z,33.0008333,-115.8181667,7.47,1.4
2020-09-21T21:51:55.550Z,45.32616667,-121.6923333,7.53,0.32
2020-09-21T21:49:34.960Z,45.33516667,-121.6971667,6.7,1.37
2020-09-21T21:47:41.120Z,45.323,-121.6975,7.33,0.63
2020-09-21T21:46:02.670Z,52.2525,-174.0086667,6.37,0.75
2020-09-21T21:34:07.224Z,59.291,-152.6754,73.2,2
2020-09-21T21:29:04.470Z,35.9026667,-117.7415,7.65,1.29
2020-09-21T21:27:06.850Z,34.128334,-119.0891647,8.85,1.54
2020-09-21T21:21:23.760Z,33.2583333,-116.3925,7.18,0.68
2020-09-21T21:13:14.280Z,33.4995,-116.529,15.31,0.61
2020-09-21T21:08:06.224Z,52.1399,-167.8577,10,3
2020-09-21T21:06:47.530Z,37.6403333,-118.9256667,5.02,1.3
2020-09-21T21:06:32.330Z,37.6353333,-118.9221667,5.86,1.74
2020-09-21T21:06:20.050Z,58.19133333,-155.2698333,3.07,0.42
2020-09-21T21:04:51.840Z,61.0655,-145.4856,19.8,1.4
2020-09-21T21:04:15.290Z,34.002,-116.8296667,17.86,1.62
2020-09-21T21:03:19.230Z,37.6331667,-118.9121667,4,0.27
2020-09-21T21:01:56.463Z,64.6264,-149.1267,15.9,1.8
2020-09-21T20:59:51.340Z,19.22649956,-155.4278259,29.98999977,1.89999998
2020-09-21T20:52:31.925Z,63.4875,-147.4557,0.5,1.3
2020-09-21T20:51:48.810Z,61.757,-150.8417,55.8,1.4
2020-09-21T20:48:19.605Z,-62.0949,-58.4712,10,4.4
2020-09-21T20:45:36.630Z,36.1321667,-117.8135,2.87,0.73
2020-09-21T20:42:54.094Z,61.1919,-147.5152,0,1.6
2020-09-21T20:30:23.801Z,62.5524,-152.1556,9.6,1
2020-09-21T20:29:42.600Z,58.28066667,-154.8581667,6.23,0.23
2020-09-21T20:26:18.700Z,58.3095,-154.9466667,3.75,-0.14
2020-09-21T20:23:24.400Z,35.5828333,-117.5405,7.08,-0.07
2020-09-21T20:19:45.733Z,63.6569,-154.7748,11.9,1.5
2020-09-21T20:18:47.508Z,-18.4929,-69.81,102.44,4.1
2020-09-21T20:18:17.716Z,62.7454,-151.1607,85,1.2
2020-09-21T20:14:45.330Z,38.8383331,-122.8108368,2,0.84
2020-09-21T20:12:03.537Z,66.8373,145.1289,10,4.2
2020-09-21T20:05:20.970Z,17.9595,-66.9465,10,2.54
2020-09-21T20:03:34.110Z,44.1133333,-115.0996667,-2.06,1.75
2020-09-21T19:58:34.584Z,26.2803,91.3167,39.62,4.4
2020-09-21T19:55:46.660Z,51.3963,-176.394,25.6,2.1
2020-09-21T19:54:09.140Z,39.852,-123.361,7.69,1.68
2020-09-21T19:43:08.949Z,34.27983333,-96.38183333,4,1.36
2020-09-21T19:41:17.036Z,61.2241,-146.2593,5.5,1.7
2020-09-21T19:39:38.430Z,38.519,-122.5803333,1.87,1.08
2020-09-21T19:28:13.420Z,38.838665,-122.8081665,2.67,0.56
2020-09-21T19:27:51.230Z,33.3396667,-117.1425,-0.44,0.84
2020-09-21T19:24:08.230Z,36.74466667,-97.54366667,5.4,1.39
2020-09-21T19:19:34.960Z,38.8400002,-122.8378296,1.84,0.57
2020-09-21T19:18:00.310Z,19.37549973,-155.2084961,0.910000026,1.85
2020-09-21T19:15:47.470Z,33.3586667,-116.3843333,7.01,1.04
2020-09-21T19:14:40.543Z,38.1798,-117.8366,9.5,1.9
2020-09-21T19:12:43.030Z,40.9346667,-111.5178333,11.67,1.34
2020-09-21T19:12:13.935Z,69.468,-144.2021,0.3,1.9
2020-09-21T19:09:50.320Z,33.7145,-116.7486667,15.66,0.82
2020-09-21T19:09:14.644Z,64.989,-147.3536,0,0.9
2020-09-21T19:08:21.530Z,46.0056667,-112.4673333,-2,1.43
2020-09-21T19:07:42.130Z,33.865,-117.5088333,2.69,0.88
2020-09-21T19:03:16.153Z,60.4925,-143.6208,6.3,1.2
2020-09-21T19:00:18.780Z,32.7761667,-116.8915,-0.36,1.41
2020-09-21T18:55:31.304Z,57.8043,-153.6253,51.9,4.1
2020-09-21T18:55:23.248Z,44.1309,-115.1033,12.74,2.4
2020-09-21T18:52:09.260Z,47.17716667,-121.9313333,-0.87,1.07
2020-09-21T18:47:11.930Z,38.821167,-122.768837,2.36,0.24
2020-09-21T18:46:10.470Z,35.0596667,-118.9731667,9.97,1.24
2020-09-21T18:41:17.610Z,19.42966652,-155.6151733,-1.059999943,1.75
2020-09-21T18:40:31.930Z,19.17883301,-155.3861694,34.15000153,2.39
2020-09-21T18:36:38.976Z,63.3826,-151.3714,8.6,0.7
2020-09-21T18:31:58.800Z,37.4735,-118.643,5.75,2.84
2020-09-21T18:31:17.160Z,38.8326683,-122.8178329,1.32,0.89
2020-09-21T18:19:55.963Z,51.7902,103.4938,10,4.6
2020-09-21T18:19:44.620Z,18.0291,-66.8113,17,2.67
2020-09-21T18:13:33.750Z,37.5818333,-118.8418333,3.68,0.29
2020-09-21T18:11:58.960Z,38.8153343,-122.8178329,2.12,0.32
2020-09-21T18:10:30.975Z,61.6999,-147.157,28.9,2.2
2020-09-21T18:06:23.830Z,35.6926667,-117.6121667,4.4,0.06
2020-09-21T18:06:17.590Z,35.5828333,-117.5653333,10.93,0.35
2020-09-21T18:04:57.670Z,51.8574,103.48,10,5.6
2020-09-21T17:57:53.843Z,38.145,-117.9736,9.6,2.3
2020-09-21T17:57:38.304Z,-20.9834,-173.781,10,4.7
2020-09-21T17:55:38.581Z,61.9203,-147.9998,35.6,2
2020-09-21T17:28:44.130Z,49.065,-122.1983333,-1.03,1.11
2020-09-21T17:14:09.420Z,35.6771667,-117.5101667,4.5,1.14
2020-09-21T17:13:31.330Z,19.27499962,-155.309494,10.63000011,1.70000005
2020-09-21T17:09:32.010Z,36.6006667,-118.0413333,3.82,0.66
2020-09-21T17:09:25.390Z,35.8571667,-117.6871667,9.14,0.81
2020-09-21T17:07:03.450Z,38.8213348,-122.7546692,0.5,1.04
2020-09-21T16:59:51.860Z,33.7018333,-117.4395,9.01,1.72
2020-09-21T16:59:27.410Z,19.40683333,-155.2656667,2.11,0.6
2020-09-21T16:58:19.860Z,38.8416672,-122.8781662,2.35,0.9
2020-09-21T16:56:48.878Z,37.186,30.7982,105.07,4
2020-09-21T16:56:40.480Z,38.8396667,-122.8748333,2.65,1.59
2020-09-21T16:54:16.900Z,19.40533333,-155.2773333,1.51,0.63
2020-09-21T16:53:42.850Z,19.41983333,-155.2745,0.64,0.48
2020-09-21T16:45:50.350Z,35.2013333,-118.598,6.82,1.17
2020-09-21T16:36:23.460Z,35.8056667,-117.5848333,9.9,0.84
2020-09-21T16:32:07.500Z,34.0501667,-117.511,15.86,0.94
2020-09-21T16:28:47.340Z,36.4795,-89.5428333,7.74,1.76
2020-09-21T16:26:42.500Z,35.6028333,-117.5933333,1.76,0.11
2020-09-21T16:26:25.810Z,39.0086667,-123.5021667,1.33,0.94
2020-09-21T16:20:20.000Z,44.3605,-110.3293333,9.23,1.29
2020-09-21T16:18:20.470Z,38.8144989,-122.796669,1.87,1.03
2020-09-21T16:18:00.060Z,19.429,-155.6148333,-2.09,1.32
2020-09-21T16:15:48.008Z,61.5832,-150.0768,39,1.5
2020-09-21T16:15:28.970Z,35.8903333,-117.7111667,7.02,0.37
2020-09-21T16:08:43.060Z,35.8838333,-117.7195,2.39,0.72
2020-09-21T16:04:03.145Z,61.4553,-150.7121,62.2,1.2
2020-09-21T15:56:00.040Z,32.8005,-116.0123333,5.46,0.34
2020-09-21T15:52:27.070Z,38.8313332,-122.8844986,3.32,0.91
2020-09-21T15:51:52.088Z,38.1404,-118.0427,2.6,1
2020-09-21T15:49:39.412Z,57.4369,-132.903,3.4,1.9
2020-09-21T15:43:39.410Z,33.6193333,-116.6676667,13.01,0.31
2020-09-21T15:43:38.460Z,35.9545,-117.3606667,0.13,1.01
2020-09-21T15:42:55.030Z,38.8108333,-122.8198333,2.26,-0.02
2020-09-21T15:42:08.642Z,59.9446,-151.4997,51.1,2.1
2020-09-21T15:38:38.110Z,35.6408333,-117.5656667,10.72,0.71
2020-09-21T15:28:36.310Z,18.9228,-66.2251,14,3.07
2020-09-21T15:27:39.493Z,61.5798,-149.8436,31,1
2020-09-21T15:23:53.597Z,13.9855,145.1995,112.82,4.5
2020-09-21T15:19:27.824Z,47.3583,-112.7748,22.07,2.4
2020-09-21T15:18:25.583Z,61.9623,-148.4843,14.2,1
2020-09-21T15:15:57.250Z,34.1227,25.9871,38.48,4.2
2020-09-21T15:00:30.649Z,63.2951,-151.9643,6.3,0.8
2020-09-21T14:59:54.325Z,4.4655,-78.4196,10,4.7
2020-09-21T14:57:07.964Z,40.7677,-119.341,7,1.6
2020-09-21T14:48:36.320Z,46.76866667,-121.9088333,3.08,0.23
2020-09-21T14:27:49.190Z,34.0463333,-118.0826667,16.67,1.61
2020-09-21T14:22:32.513Z,67.3508,-156.2308,1.4,2
2020-09-21T14:16:35.590Z,35.7393333,-117.585,4.82,1.2
2020-09-21T14:04:09.020Z,17.9448,-66.946,9,2.72
2020-09-21T14:00:48.940Z,35.9126667,-117.7285,4.04,0.45
2020-09-21T14:00:20.640Z,38.1865,-117.7482,10.4,1.9
2020-09-21T13:57:31.900Z,19.25816727,-155.2518311,25.32999992,1.92
2020-09-21T13:49:55.930Z,35.676,-117.527,2.59,0.87
2020-09-21T13:46:23.890Z,35.6753333,-117.5301667,4.83,0.09
2020-09-21T13:41:02.910Z,37.6673333,-118.935,1.17,0.14
2020-09-21T13:37:15.082Z,-4.0426,-104.3789,10,5.8
2020-09-21T13:36:33.620Z,19.18166733,-155.4941711,36.47999954,2.24
2020-09-21T13:35:54.555Z,61.6821,-151.1182,65,1.2
2020-09-21T13:34:05.670Z,34.0676667,-117.1831667,10.21,0.92
2020-09-21T13:30:48.520Z,35.8246667,-117.633,10.21,-0.08
2020-09-21T13:30:43.860Z,35.8313333,-117.6515,7.59,0.04
2020-09-21T13:30:15.530Z,35.9888333,-117.6836667,2.5,0.53
2020-09-21T13:30:10.310Z,35.639,-117.5798333,8.27,0.22
2020-09-21T13:29:52.470Z,33.7151667,-117.4405,8.98,0.63
2020-09-21T13:28:45.097Z,36.718,-116.3127,8.3,0.5
2020-09-21T13:20:38.360Z,33.701,-117.4355,9.12,3.28
2020-09-21T13:19:57.060Z,19.19716644,-155.5001678,35.31999969,2.02999997
2020-09-21T13:19:00.060Z,-4.1934,-104.4089,10,4.4
2020-09-21T13:16:21.980Z,19.19466591,-155.4980011,35.31999969,1.92
2020-09-21T13:15:17.723Z,32.288,141.8251,10,4.6
2020-09-21T13:07:11.052Z,64.6264,-149.7256,11.5,0.9
2020-09-21T12:51:06.010Z,59.8168,-152.7022,84.7,1.7
2020-09-21T12:48:02.000Z,57.5642,-155.9427,85.4,2.2
2020-09-21T12:47:58.450Z,35.8648333,-117.6741667,8.9,0.51
2020-09-21T12:39:02.100Z,19.19549942,-155.3954926,31.5,1.99000001
2020-09-21T12:38:57.279Z,51.761,-176.4983,75.9,2.4
2020-09-21T12:27:57.316Z,-4.0832,-104.2161,10,5.5
2020-09-21T12:23:12.930Z,38.1865,-117.8182,8.6,1.4
2020-09-21T12:10:53.550Z,33.3201667,-116.363,10.14,0.5
2020-09-21T12:10:01.911Z,64.8499,-149.0078,15.9,1.1
2020-09-21T12:09:15.480Z,38.1767,-117.875,11.4,1.6
2020-09-21T12:08:57.328Z,58.297,-151.0968,0.6,2.2
2020-09-21T12:06:24.528Z,-4.0414,-104.3038,10,4.7
2020-09-21T12:04:46.050Z,33.2328333,-116.7355,11.72,0.35
2020-09-21T11:59:26.932Z,-20.9034,-68.9705,105.49,4.1
2020-09-21T11:58:23.495Z,61.4832,-150.3156,41.8,1.2
2020-09-21T11:55:23.590Z,35.6713333,-117.4778333,6.22,0.45
2020-09-21T11:54:38.602Z,53.2646,-163.4284,4.2,2.6
2020-09-21T11:53:44.270Z,33.466,-116.436,7,0.49
2020-09-21T11:53:01.680Z,35.8968333,-117.708,0.39,0.71
2020-09-21T11:49:43.150Z,38.1722,-117.969,6.9,1.5
2020-09-21T11:44:48.030Z,35.7068333,-117.5788333,9.47,0.75
2020-09-21T11:42:53.740Z,60.7674,-150.1634,41.8,3.4
2020-09-21T11:33:26.551Z,53.5748,-166.8157,77.8,2
2020-09-21T11:31:36.710Z,65.0792,-145.798,21.8,1.8
2020-09-21T11:27:59.196Z,55.3762,-158.4315,19.7,2.2
2020-09-21T11:19:06.169Z,39.2057,-118.4491,4.5,1.8
2020-09-21T11:18:08.483Z,43.4994,81.8397,10,4.5
2020-09-21T11:12:34.367Z,63.5133,-147.7519,15.3,0.8
2020-09-21T11:12:33.960Z,33.6313333,-116.6713333,12.72,0.62
2020-09-21T11:11:42.080Z,44.9053333,-111.498,11.82,0.42
2020-09-21T11:11:37.948Z,58.7366,-153.9038,10.8,1.4
2020-09-21T11:10:57.080Z,35.6786667,-117.5185,10.95,1.1
2020-09-21T11:08:24.070Z,32.9366667,-116.2433333,3.84,0.71
2020-09-21T11:04:01.464Z,39.5978,-119.7916,4.4,-0.2
2020-09-21T11:03:36.610Z,33.2088333,-115.9823333,2.44,1.05
2020-09-21T10:56:05.139Z,69.4836,-144.3488,2.9,1.6
2020-09-21T10:56:03.846Z,61.2006,-146.2631,15.1,0.9
2020-09-21T10:52:53.340Z,35.9124985,-117.7316666,2.84,1.21
2020-09-21T10:49:23.979Z,61.2652,-146.8858,13,1.3
2020-09-21T10:48:03.380Z,44.8215,-110.9625,5.89,0.5
2020-09-21T10:47:37.920Z,35.8608333,-117.688,7.5,0.73
2020-09-21T10:41:14.310Z,18.0083,-66.794,15,2.25
2020-09-21T10:40:20.380Z,35.824,-117.6596667,6.09,0.43
2020-09-21T10:38:33.409Z,36.87383333,-97.43566667,7.76,0.98
2020-09-21T10:33:57.800Z,35.907,-117.7358333,1.7,0.91
2020-09-21T10:30:02.459Z,56.7381,-149.2765,7.8,4
2020-09-21T10:28:48.106Z,61.2964,-146.8051,20,2.4
2020-09-21T10:26:37.112Z,-2.6809,121.2539,44.6,4.5
2020-09-21T10:26:03.010Z,47.748,-113.7871667,4.87,-0.49
2020-09-21T10:25:41.930Z,17.9778,-66.951,9,2.91
2020-09-21T10:23:19.720Z,37.6331667,-118.9885,3.46,0.18
2020-09-21T10:23:03.920Z,35.7126667,-117.5008333,2.58,0.81
2020-09-21T10:22:26.990Z,60.4925,-150.094,34.8,1.5
2020-09-21T10:20:18.645Z,39.4315,-119.5199,13.7,0.7
2020-09-21T10:16:42.120Z,35.9148333,-117.7315,4.05,0.51
2020-09-21T10:16:39.370Z,35.7158333,-117.5391667,9.09,0.32
2020-09-21T10:10:39.710Z,17.9575,-66.9556,10,2.85
2020-09-21T10:10:19.091Z,38.1739,-117.8019,6.5,2.7
2020-09-21T10:06:23.109Z,52.8492,-167.5076,25.6,1.9
2020-09-21T09:55:46.918Z,51.8581,-177.8277,8.2,1.9
2020-09-21T09:55:21.360Z,33.6673333,-116.7686667,14.57,0.73
2020-09-21T09:55:01.000Z,38.1698,-117.8038,13.5,1
2020-09-21T09:54:19.321Z,61.2222,-146.2833,16.6,1.3
2020-09-21T09:48:52.173Z,59.2588,-154.6617,146.1,2.5
2020-09-21T09:47:35.680Z,38.2735,-117.8102,5.2,1.8
2020-09-21T09:41:10.250Z,37.6498333,-119.3758333,5.82,0.98
2020-09-21T09:21:57.020Z,38.8330002,-122.7994995,1.03,0.56
2020-09-21T09:19:56.150Z,35.9558333,-117.6805,2.33,0.68
2020-09-21T09:17:49.287Z,61.2042,-146.2833,7.9,2.2
2020-09-21T09:12:11.763Z,61.2277,-146.2878,13.8,1.8
2020-09-21T09:11:33.220Z,42.0305,-112.5048333,0.29,0.71
2020-09-21T09:05:18.880Z,59.9272,-139.5315,0,1.5
2020-09-21T09:04:43.380Z,36.866,-97.43983333,5.71,1.13
2020-09-21T09:02:58.719Z,36.8685,-97.43266667,5,1.41
2020-09-21T09:01:12.380Z,54.5728,-158.1712,10,2.8
2020-09-21T09:00:28.500Z,48.04083333,-124.7775,40.71,2.45
2020-09-21T09:00:04.780Z,19.8817,-109.2286,10,4.9
2020-09-21T09:00:02.839Z,36.86816667,-97.4325,5.05,1.35
2020-09-21T08:59:37.450Z,37.5705,-119.0123333,3.29,0.4
2020-09-21T08:58:34.430Z,34.0655,-117.179,10.12,0.64
2020-09-21T08:56:44.550Z,33.4601667,-116.4016667,12.72,0.59
2020-09-21T08:52:33.960Z,42.093,-120.4503,1.4,0.4
2020-09-21T08:51:05.410Z,17.884,-66.8543,13,2.82
2020-09-21T08:47:38.315Z,54.0665,-162.4868,27.9,2.6
2020-09-21T08:35:59.200Z,38.2418,-117.796,7.9,1.7
2020-09-21T08:32:05.099Z,61.1115,-148.4328,0,1.4
2020-09-21T08:30:18.759Z,61.1015,-148.3505,0,1.2
2020-09-21T08:28:58.400Z,38.819,-122.8116667,3.07,1.54
2020-09-21T08:21:32.857Z,63.5659,-150.7482,9.8,0.8
2020-09-21T08:20:02.680Z,48.99883333,-122.4638333,6.37,0.93
2020-09-21T08:16:38.740Z,33.4506667,-116.4298333,8.81,0.69
2020-09-21T08:14:37.690Z,38.1733,-117.8743,12.6,1.2
2020-09-21T08:10:41.991Z,63.2688,-151.2199,3.4,0.9
2020-09-21T08:10:19.940Z,35.6783333,-117.526,4.78,0.61
2020-09-21T08:08:59.470Z,35.9403333,-117.6766667,3.4,0.41
2020-09-21T08:01:37.857Z,61.1568,-149.9034,39.3,1.1
2020-09-21T07:58:31.013Z,59.1224,-151.6836,5.3,1.5
2020-09-21T07:58:23.850Z,38.1225,-118.0627,1,1.1
2020-09-21T07:55:42.990Z,38.141,-118.0642,0.7,0.8
